Date,SPY,TLT,MSFT
7-8-2009,74.802872,75.719864,18.337065
7-9-2009,74.947372,74.817535,18.239523
7-10-2009,74.76889,75.508018,18.198883
7-13-2009,76.587959,75.084274,18.881647
7-14-2009,77.021454,73.8367,18.784109
7-15-2009,79.274055,71.93779,19.605051
7-16-2009,79.146553,72.714638,19.865149
7-17-2009,80.013573,71.592545,19.743229
7-20-2009,80.863594,71.969215,19.938307
7-21-2009,81.237617,73.405098,20.182152
7-22-2009,81.220642,72.74601,20.157759
7-23-2009,83.014214,71.412086,20.775501
7-24-2009,83.354218,71.757317,19.060469
7-27-2009,83.600693,70.933411,18.784109
7-28-2009,83.209694,71.561172,19.076723
7-29-2009,83.005699,71.953491,19.34495
7-30-2009,83.872719,72.973534,19.353077
7-31-2009,83.991737,74.393784,19.117365
8-3-2009,85.377281,73.266373,19.369335
8-4-2009,85.598289,72.683792,19.320572
8-5-2009,85.351784,71.59726,19.353077
8-6-2009,84.909767,71.841339,19.068596
8-7-2009,86.023323,71.242966,19.149874
8-10-2009,85.84478,72.13266,19.036083
8-11-2009,84.773758,72.96714,18.800365
8-12-2009,85.683289,72.187767,19.125492
8-13-2009,86.337814,73.211281,19.198647
8-14-2009,85.674789,73.494682,19.255541
8-17-2009,83.566681,74.581161,18.897903
8-18-2009,84.229729,74.148132,19.273897
8-19-2009,84.969276,74.762268,19.331114
8-20-2009,85.84478,75.376343,19.347466
8-21-2009,87.527855,73.825363,19.952328
8-24-2009,87.519356,75.16378,20.140327
8-25-2009,87.689369,75.588928,20.140327
8-26-2009,87.697868,75.935326,20.066759
8-27-2009,87.893372,75.636162,20.181192
8-28-2009,87.876366,75.982582,20.173023
8-31-2009,87.09436,76.053398,20.148504
9-1-2009,85.173271,75.869377,19.617201
9-2-2009,84.85025,76.975121,19.502768
9-3-2009,85.555779,76.501282,19.707113
9-4-2009,86.754341,75.198021,20.123983
9-8-2009,87.502373,74.668892,20.287457
9-9-2009,88.173889,74.581985,20.254761
9-10-2009,89.074921,75.956245,20.434584
9-11-2009,89.057907,76.374863,20.32015
9-14-2009,89.491432,75.616692,20.434584
9-15-2009,89.865463,75.229591,20.598064
9-16-2009,91.22551,75.363922,20.598064
9-17-2009,91.0895,76.311707,20.679802
9-18-2009,91.147583,75.632423,20.647106
9-21-2009,90.916977,75.806236,20.679802
9-22-2009,91.446495,75.964188,21.063969
9-23-2009,90.686386,76.193245,21.014925
9-24-2009,89.687103,76.414368,21.202925
9-25-2009,89.208809,77.385841,20.884144
9-28-2009,90.805954,78.065071,21.11301
9-29-2009,90.532639,77.993988,21.047621
9-30-2009,90.182457,77.92292,21.023102
10-1-2009,87.944771,78.990112,20.336504
10-2-2009,87.534828,78.44342,20.401894
10-5-2009,88.841553,78.451355,20.140327
10-6-2009,90.114143,77.674934,20.524496
10-7-2009,90.361839,78.586014,20.516321
10-8-2009,91.053635,77.762093,20.982231
10-9-2009,91.608772,75.979492,20.884144
10-12-2009,91.967499,76.098274,21.023102
10-13-2009,91.77961,76.494423,21.096668
10-14-2009,93.359665,75.361458,21.219273
10-15-2009,93.701279,75.012878,21.832306
10-16-2009,93.000938,75.62294,21.660658
10-19-2009,93.769608,76.217117,21.546228
10-20-2009,93.274231,76.62912,21.554401
10-21-2009,92.437241,76.169594,21.726051
10-22-2009,93.376747,75.797241,21.734222
10-23-2009,92.309135,75.226768,22.903084
10-26-2009,91.309853,74.252243,23.442554
10-27-2009,90.891342,75.266434,23.368992
10-28-2009,89.174652,75.62294,22.903084
10-29-2009,91.087807,74.798965,23.066557
10-30-2009,88.448692,75.884407,22.66604
11-2-2009,89.097786,75.548996,22.788647
11-3-2009,89.379639,74.793861,22.502569
11-4-2009,89.610229,74.110321,22.935778
11-5-2009,91.258606,74.110321,23.270905
11-6-2009,91.497757,74.181831,23.311773
11-9-2009,93.581734,74.269302,23.695942
11-10-2009,93.598816,74.134163,23.712294
11-11-2009,94.077095,74.44413,23.802202
11-12-2009,93.120506,74.309021,23.998373
11-13-2009,93.624405,74.65078,24.219069
11-16-2009,94.982414,75.525101,24.1455
11-17-2009,95.09343,75.930466,24.62989
11-18-2009,95.033646,75.48539,24.7202
11-19-2009,93.795242,75.620514,24.449274
11-20-2009,93.462135,75.60463,24.317911
11-23-2009,94.649315,75.509239,24.580633
11-24-2009,94.79451,75.986137,24.556
11-25-2009,95.127602,76.335846,24.457479
11-27-2009,93.581734,76.621986,23.989513
11-30-2009,93.897751,76.804817,24.145498
12-1-2009,95.059265,75.949173,24.638102
12-2-2009,95.016579,76.01297,24.449274
12-3-2009,94.273506,75.223618,24.490322
12-4-2009,94.8116,74.426239,24.61347
12-7-2009,94.666389,74.521957,24.457479
12-8-2009,93.615875,74.63356,24.276865
12-9-2009,93.966034,74.290688,24.3918
12-10-2009,94.49559,73.437515,24.523165
12-11-2009,94.897003,73.42952,24.506742
12-14-2009,95.546112,73.517235,24.7202
12-15-2009,95.101974,73.190331,24.646311
12-16-2009,95.247147,73.102585,24.711992
12-17-2009,94.102715,74.306656,24.301495
12-18-2009,94.635071,73.987701,24.925447
12-21-2009,95.596825,72.672043,25.056814
12-22-2009,95.940269,72.265396,25.303108
12-23-2009,96.129189,72.281364,25.38521
12-24-2009,96.584274,71.531822,25.450888
12-28-2009,96.790359,71.332466,25.590458
12-29-2009,96.652977,71.803009,25.77108
12-30-2009,96.618614,72.275116,25.418049
12-31-2009,95.691261,71.931046,25.023968
1-4-2010,97.314163,71.867004,25.40984
1-5-2010,97.571754,72.331108,25.418049
1-6-2010,97.640457,71.362869,25.262056
1-7-2010,98.052658,71.482872,24.999338
1-8-2010,98.378929,71.450905,25.171749
1-11-2010,98.516312,71.058792,24.851563
1-12-2010,97.597534,72.275116,24.687365
1-13-2010,98.421867,71.434875,24.917242
1-14-2010,98.688065,72.435173,25.418049
1-15-2010,97.580353,72.883286,25.335951
1-19-2010,98.79969,72.675194,25.532986
1-20-2010,97.795021,73.411415,25.114279
1-21-2010,95.914513,73.747536,24.638102
1-22-2010,93.776421,73.619476,23.776051
1-25-2010,94.257256,73.283394,24.071613
1-26-2010,93.862267,73.307388,24.219395
1-27-2010,94.308784,73.267349,24.358967
1-28-2010,93.226883,73.227364,23.940254
1-29-2010,92.213615,73.867546,23.135681
2-1-2010,93.647606,73.196976,23.324503
2-2-2010,94.781075,73.405792,23.365559
2-3-2010,94.308784,72.554573,23.505129
2-4-2010,91.397873,73.702919,22.856541
2-5-2010,91.586769,73.863525,23.004322
2-8-2010,90.925613,73.959908,22.758018
2-9-2010,92.067619,73.221077,22.996111
2-10-2010,91.887314,72.522438,22.979691
2-11-2010,92.849037,72.128922,23.08642
2-12-2010,92.771744,72.426086,22.930431
2-16-2010,94.231499,72.56263,23.384092
2-17-2010,94.677994,71.735458,23.582048
2-18-2010,95.236168,71.446404,23.895491
2-19-2010,95.43364,71.831833,23.730518
2-22-2010,95.450836,71.534706,23.697527
2-23-2010,94.291603,72.65094,23.36759
2-24-2010,95.158905,72.827614,23.615038
2-25-2010,95.03009,73.237167,23.5903
2-26-2010,95.090179,73.614594,23.648039
3-1-2010,96.077644,73.582306,23.936728
3-2-2010,96.343857,73.485664,23.474817
3-3-2010,96.429718,73.300385,23.474817
3-4-2010,96.72168,73.68708,23.615038
3-5-2010,98.104126,72.720367,23.582048
3-8-2010,98.121307,72.341766,23.615038
3-9-2010,98.28447,72.357857,23.755264
3-10-2010,98.722397,72.172562,23.895491
3-11-2010,99.13456,72.438431,24.068705
3-12-2010,99.143181,72.88958,24.142941
3-15-2010,99.168892,72.792908,24.159433
3-16-2010,99.958893,73.372887,24.225426
3-17-2010,100.551392,73.68708,24.439875
3-18-2010,100.499878,73.445366,24.423382
3-19-2010,99.991158,73.517921,24.406885
3-22-2010,100.525719,73.598473,24.415133
3-23-2010,101.232765,73.252052,24.646086
3-24-2010,100.74128,71.914795,24.456375
3-25-2010,100.577454,71.455566,24.753317
3-26-2010,100.51712,71.656998,24.464619
3-29-2010,101.155167,71.383133,24.406885
3-30-2010,101.224136,71.608658,24.555365
3-31-2010,100.879234,72.100098,24.159433
4-1-2010,101.569023,71.923744,24.052208
4-5-2010,102.396744,70.727119,24.142941
4-6-2010,102.638161,70.840263,24.184183
4-7-2010,102.051857,71.745888,24.208923
4-8-2010,102.405373,71.778229,24.679083
4-9-2010,103.077904,71.948044,25.025511
4-12-2010,103.241722,72.328125,25.009014
4-13-2010,103.319305,72.562614,25.116241
4-14-2010,104.491936,72.053177,25.421438
4-15-2010,104.578156,72.134033,25.462675
4-16-2010,102.91407,72.659637,25.297703
4-19-2010,103.302048,72.481705,25.602896
4-20-2010,104.224648,72.740456,25.866842
4-21-2010,104.034935,73.338829,25.842096
4-22-2010,104.345337,73.120506,25.89159
4-23-2010,105.026489,72.861786,25.536907
4-26-2010,104.629875,72.942635,25.660635
4-27-2010,102.155334,73.969566,25.446175
4-28-2010,102.931313,73.338829,25.495667
4-29-2010,104.207382,73.646103,25.569906
4-30-2010,102.439857,74.495094,25.190472
5-3-2010,103.767654,74.397743,25.454426
5-4-2010,101.327576,75.736496,24.852291
5-5-2010,100.724037,76.182838,24.621347
5-6-2010,97.378662,78.535881,23.903736
5-7-2010,95.930122,77.554085,23.26861
5-10-2010,100.154961,75.947548,23.870743
5-11-2010,99.87043,75.752785,23.821251
5-12-2010,101.267242,75.176689,24.283163
5-13-2010,100.0084,75.671684,24.118191
5-14-2010,98.197754,76.986107,23.862494
5-17-2010,98.249489,76.70211,23.870743
5-18-2010,96.913071,77.878693,23.696749
5-19-2010,96.361221,78.138306,23.398468
5-20-2010,92.722679,79.785484,22.462196
5-21-2010,94.076355,79.866608,22.238482
5-24-2010,92.869263,79.590698,21.766207
5-25-2010,92.964096,79.980202,21.600491
5-26-2010,92.403671,79.752983,20.722225
5-27-2010,95.499016,77.943565,21.542496
5-28-2010,94.300529,78.300598,21.376783
6-1-2010,92.71405,78.85096,21.451361
6-2-2010,95.128265,78.101944,21.92363
6-3-2010,95.455887,77.532028,22.255054
6-4-2010,92.101891,79.616257,21.368494
6-7-2010,90.955132,80.226891,20.954216
6-8-2010,91.929436,79.827957,20.805082
6-9-2010,91.437981,79.738373,20.539944
6-10-2010,94.110825,78.313591,20.71394
6-11-2010,94.567802,79.306892,21.260786
6-14-2010,94.421249,78.899811,21.12822
6-15-2010,96.568153,78.57415,22.023067
6-16-2010,96.533653,79.021942,21.807634
6-17-2010,96.688858,79.665115,21.849058
6-18-2010,96.793694,79.534843,21.907059
6-21-2010,96.516464,79.306892,21.501064
6-22-2010,94.922462,80.251328,21.351927
6-23-2010,94.627914,80.796791,20.970791
6-24-2010,93.05986,80.31646,20.71394
6-25-2010,93.449707,80.642097,20.324518
6-28-2010,93.155182,81.399284,20.142233
6-29-2010,90.278992,82.286682,19.313673
6-30-2010,89.421341,82.840317,19.065109
7-1-2010,89.022835,82.971016,19.189392
7-2-2010,88.537697,82.309517,19.280531
7-6-2010,89.118118,82.987297,19.73624
7-7-2010,91.925003,82.015526,20.133945
7-8-2010,92.834633,81.492851,20.22509
7-9-2010,93.527672,81.027359,20.109085
7-12-2010,93.588326,80.994728,20.573082
7-13-2010,95.00042,80.300575,20.821648
7-14-2010,94.991753,81.109024,21.078503
7-15-2010,95.017754,81.917534,21.136501
7-16-2010,92.401466,82.317673,20.622799
7-19-2010,92.947258,81.811356,20.904503
7-20-2010,93.978165,81.933868,21.111647
7-21-2010,92.756653,83.322151,20.81337
7-22-2010,94.827133,82.358528,21.409927
7-23-2010,95.650162,81.484695,21.385069
7-26-2010,96.646416,81.345863,21.625351
7-27-2010,96.637772,80.561897,21.675064
7-28-2010,96.014,80.823235,21.501064
7-29-2010,95.546227,80.798721,21.567354
7-30-2010,95.52887,82.056313,21.385069
8-2-2010,97.686012,80.904411,21.815922
8-3-2010,97.218201,81.371422,21.675064
8-4-2010,97.867935,80.748795,21.318783
8-5-2010,97.763977,81.125633,21.0205
8-6-2010,97.365471,82.010475,21.169647
8-9-2010,97.885269,81.707336,21.219355
8-10-2010,97.356789,81.879364,20.771935
8-11-2010,94.688538,82.977257,20.597937
8-12-2010,94.108101,82.772408,20.291374
8-13-2010,93.830887,83.804688,20.216803
8-16-2010,93.787582,85.902084,20.29966
8-17-2010,94.939751,85.410492,20.582872
8-18-2010,95.113029,85.639923,20.674501
8-19-2010,93.458374,86.975334,20.357964
8-20-2010,93.155182,86.876999,20.183046
8-23-2010,92.800011,86.89341,20.224691
8-24-2010,91.422539,88.286186,20.024778
8-25-2010,91.77771,87.999443,20.074757
8-26-2010,91.162643,88.82692,19.84152
8-27-2010,92.574722,86.311722,19.933147
8-30-2010,91.231926,87.966675,19.691586
8-31-2010,91.231926,88.941635,19.549982
9-1-2010,93.960808,87.102638,19.908152
9-2-2010,94.835823,86.182274,19.941479
9-3-2010,96.065987,85.114029,20.233021
9-7-2010,94.983101,86.856133,19.958136
9-8-2010,95.650162,86.165855,19.933147
9-9-2010,96.09198,84.464897,19.999788
9-10-2010,96.57711,84.078674,19.866507
9-13-2010,97.651337,84.489555,20.916061
9-14-2010,97.590706,85.30307,20.849426
9-15-2010,97.963242,84.037567,20.924395
9-16-2010,97.937256,83.207626,21.099318
9-17-2010,97.973808,83.544563,21.00769
9-20-2010,99.471863,84.02935,21.182615
9-21-2010,99.271538,85.19619,20.949383
9-22-2010,98.783806,85.960434,20.499573
9-23-2010,97.982521,86.206932,20.349642
9-24-2010,100.003151,85.048325,20.641182
9-27-2010,99.524139,86.527397,20.599533
9-28-2010,99.872498,87.119064,20.557884
9-29-2010,99.698326,86.757484,20.407946
9-30-2010,99.402184,86.699936,20.399614
10-1-2010,99.820259,86.28096,20.307991
10-4-2010,99.071236,86.503647,19.916489
10-5-2010,101.065704,85.984055,20.282999
10-6-2010,101.056992,87.064537,20.349642
10-7-2010,100.935066,86.33873,20.432936
10-8-2010,101.501213,85.959297,20.466255
10-11-2010,101.596992,85.975777,20.482914
10-12-2010,101.910522,85.126251,20.682827
10-13-2010,102.70311,84.994301,21.107645
10-14-2010,102.302467,83.724098,21.016022
10-15-2010,102.511497,82.701385,21.274246
10-18-2010,103.016655,83.369492,21.507475
10-19-2010,101.666679,83.872612,20.907728
10-20-2010,102.659561,84.054047,21.082659
10-21-2010,102.886017,83.056053,21.174284
10-22-2010,103.077629,83.616936,21.140965
10-25-2010,103.382462,83.856087,20.9827
10-26-2010,103.399857,82.56115,21.574112
10-27-2010,103.103737,81.835342,21.699055
10-28-2010,103.121162,82.058067,21.890644
10-29-2010,103.199547,82.825157,22.215506
11-1-2010,103.234406,82.468506,22.448744
11-2-2010,104.053093,83.552422,22.815248
11-3-2010,104.471161,81.847961,22.515379
11-4-2010,106.48307,82.485046,22.60701
11-5-2010,106.88369,81.070168,22.365444
11-8-2010,106.683372,81.434235,22.332119
11-9-2010,105.916946,79.638756,22.448744
11-10-2010,106.343697,79.746315,22.440411
11-11-2010,105.943062,79.704948,22.223837
11-12-2010,104.688881,79.274673,21.882315
11-15-2010,104.540802,77.619835,21.824007
11-16-2010,102.91214,79.547707,21.631247
11-17-2010,102.964394,79.1092,21.430105
11-18-2010,104.479851,79.43187,21.656385
11-19-2010,104.767288,79.920052,21.530678
11-22-2010,104.680176,80.259277,21.564198
11-23-2010,103.164726,80.656441,21.052959
11-24-2010,104.688881,79.216705,21.262486
11-26-2010,103.469551,80.317192,21.161909
11-29-2010,103.783112,81.004005,21.212198
11-30-2010,103.199547,81.425926,21.170288
12-1-2010,105.394379,79.615921,21.824007
12-2-2010,106.744331,79.408348,22.536388
12-3-2010,107.031761,78.78569,22.64534
12-6-2010,106.918526,79.898232,22.494484
12-7-2010,106.9795,78.187828,22.519627
12-8-2010,107.371422,77.432297,22.821341
12-9-2010,107.78949,77.814217,22.695627
12-10-2010,108.416588,77.340958,22.913527
12-13-2010,108.486237,77.631538,22.838102
12-14-2010,108.582047,76.502357,23.148199
12-15-2010,108.085625,75.506012,23.340961
12-16-2010,108.712715,76.029083,23.45829
12-17-2010,108.82917,77.415703,23.382864
12-20-2010,109.091827,77.332619,23.307432
12-21-2010,109.78347,77.87233,23.525339
12-22-2010,110.124939,77.316017,23.625916
12-23-2010,109.967361,77.158279,23.718103
12-27-2010,110.011124,77.847412,23.525339
12-28-2010,110.168709,76.322784,23.475054
12-29-2010,110.24752,77.61412,23.441528
12-30-2010,110.072426,77.555824,23.340961
12-31-2010,110.098694,78.413933,23.391243
1-3-2011,111.23687,77.822441,23.449911
1-4-2011,111.175591,77.91407,23.542105
1-5-2011,111.753456,76.197868,23.466679
1-6-2011,111.534554,76.531059,24.15391
1-7-2011,111.315674,76.939331,23.969534
1-10-2011,111.175591,77.355888,23.651054
1-11-2011,111.569603,76.922653,23.558863
1-12-2011,112.576454,76.322784,23.927624
1-13-2011,112.392555,77.005981,23.625916
1-14-2011,113.206848,76.514412,23.718103
1-18-2011,113.399452,76.156197,24.019814
1-19-2011,112.287506,76.706024,23.860579
1-20-2011,112.138664,75.647972,23.76001
1-21-2011,112.392555,76.247826,23.48344
1-24-2011,113.031731,76.281113,23.785147
1-25-2011,113.093018,77.005981,23.843815
1-26-2011,113.530785,75.8396,24.120388
1-27-2011,113.810974,76.181152,24.195818
1-28-2011,111.823494,76.581093,23.257153
1-31-2011,112.663986,75.99791,23.240387
2-1-2011,114.467606,75.621643,23.45829
2-2-2011,114.248711,75.63839,23.416386
2-3-2011,114.502632,75.011314,23.173336
2-4-2011,114.826561,74.250504,23.273914
2-7-2011,115.544502,74.635094,23.634289
2-8-2011,116.069862,73.949524,23.70134
2-9-2011,115.807175,74.5933,23.441528
2-10-2011,115.850937,73.73217,23.047628
2-11-2011,116.542618,74.793961,22.838102
2-14-2011,116.822784,74.844116,22.821341
2-15-2011,116.455078,75.178558,22.7286
2-16-2011,117.190544,74.936058,22.77919
2-17-2011,117.540749,75.053116,22.939369
2-18-2011,117.785896,74.819046,22.812914
2-22-2011,115.421944,75.939362,22.416674
2-23-2011,114.712776,76.215271,22.416674
2-24-2011,114.633942,76.700188,22.568422
2-25-2011,115.859711,77.151711,22.382952
2-28-2011,116.577652,77.251976,22.408249
3-1-2011,114.633942,77.475914,22.054167
3-2-2011,114.87912,76.284859,21.986725
3-3-2011,116.857811,75.538383,22.087889
3-4-2011,115.982285,76.16748,21.877131
3-7-2011,115.071724,75.681007,21.683228
3-8-2011,116.078629,75.219688,21.843405
3-9-2011,115.912254,75.949356,21.826542
3-10-2011,113.767151,77.224297,21.421879
3-11-2011,114.555168,76.788155,21.649502
3-14-2011,113.863503,76.754593,21.657928
3-15-2011,112.558945,77.903732,21.405014
3-16-2011,110.475166,78.784378,20.899195
3-17-2011,111.937294,78.180481,20.890759
3-18-2011,112.344452,78.390152,20.907623
3-21-2011,114.085541,77.928864,21.354435
3-22-2011,113.689827,78.188873,21.329145
3-23-2011,114.015182,78.088234,21.531479
3-24-2011,115.10556,77.501076,21.759096
3-25-2011,115.457306,77.308174,21.598925
3-28-2011,115.175926,77.417191,21.421879
3-29-2011,115.949738,76.821686,21.489323
3-30-2011,116.749954,77.43399,21.590487
3-31-2011,116.591644,77.274628,21.405014
4-1-2011,117.084084,77.650291,21.480894
4-4-2011,117.180779,77.734489,21.539904
4-5-2011,117.163239,77.422874,21.733805
4-6-2011,117.532555,76.260529,22.045732
4-7-2011,117.233574,76.108932,22.087889
4-8-2011,116.829079,75.704613,21.978292
4-11-2011,116.477341,75.77198,21.902418
4-12-2011,115.606796,76.588997,21.61578
4-13-2011,115.597992,77.069138,21.607347
4-14-2011,115.685928,77.010162,21.430307
4-15-2011,116.107994,78.054558,21.388157
4-18-2011,114.806602,78.231422,21.143675
4-19-2011,115.466087,78.568367,21.20269
4-20-2011,117.040138,78.062996,21.716948
4-21-2011,117.638069,77.995613,21.514614
4-25-2011,117.514954,78.290421,21.590487
4-26-2011,118.526184,79.0485,22.07946
4-27-2011,119.300011,78.239861,22.239641
4-28-2011,119.68692,78.837898,22.517845
4-29-2011,119.968323,79.082161,21.851833
5-2-2011,119.783661,79.209045,21.632639
5-3-2011,119.352814,79.657364,21.759096
5-4-2011,118.561363,80.01265,21.96986
5-5-2011,117.488586,80.773972,21.742237
5-6-2011,118.007401,80.418678,21.809689
5-9-2011,118.464638,80.334099,21.775959
5-10-2011,119.475883,79.758888,21.641073
5-11-2011,118.21843,80.215622,21.379725
5-12-2011,118.781204,79.70816,21.346006
5-13-2011,117.86673,80.427094,21.101519
5-16-2011,117.119255,80.875458,20.713717
5-17-2011,117.101692,81.704407,20.807068
5-18-2011,118.148079,80.621674,20.951321
5-19-2011,118.429459,80.587875,20.976776
5-20-2011,117.488586,80.630135,20.781603
5-23-2011,116.125595,81.019249,20.510061
5-24-2011,116.028862,81.323761,20.493092
5-25-2011,116.415802,80.943108,20.527035
5-26-2011,116.952179,81.636749,20.934343
5-27-2011,117.40065,81.602928,21.010721
5-31-2011,118.622902,81.788994,21.222864
6-1-2011,115.958534,82.894394,20.73069
6-2-2011,115.835403,81.3153,20.552492
6-3-2011,114.683495,81.782227,20.289431
6-6-2011,113.470009,81.162468,20.374285
6-7-2011,113.399666,81.536026,20.416714
6-8-2011,112.924797,82.172768,20.314888
6-9-2011,113.786545,81.841614,20.33186
6-10-2011,112.203758,82.469879,20.119715
6-13-2011,112.291679,82.053894,20.399742
6-14-2011,113.716225,80.814384,20.552492
6-15-2011,111.693726,82.283112,20.145174
6-16-2011,111.939957,82.656685,20.365799
6-17-2011,112.27401,82.266136,20.586433
6-20-2011,112.848381,82.368019,20.764627
6-21-2011,114.394852,82.002937,21.010721
6-22-2011,113.705582,82.053894,20.917374
6-23-2011,113.378632,82.682137,20.900404
6-24-2011,112.061905,82.334038,20.620371
6-27-2011,113.060478,81.204918,21.384094
6-28-2011,114.536263,80.551208,21.893238
6-29-2011,115.517181,80.016342,21.740496
6-30-2011,116.621788,79.889023,22.062952
7-1-2011,118.344994,79.761208,22.079926
7-5-2011,118.24778,79.940102,22.088408
7-6-2011,118.389183,80.349037,22.342981
7-7-2011,119.617523,80.110481,22.716356
7-8-2011,118.769196,81.243469,22.843639
7-11-2011,116.621788,82.461662,22.597555
7-12-2011,116.118088,82.742775,22.521187
7-13-2011,116.506889,82.972778,22.597555
7-14-2011,115.702759,81.788696,22.461781
7-15-2011,116.374336,81.924988,22.724842
7-18-2011,115.419945,81.132729,22.56361
7-19-2011,117.293388,82.819443,23.369757
7-20-2011,117.222687,81.839783,22.96244
7-21-2011,118.848701,81.209404,22.996384
7-22-2011,118.928238,81.822731,23.361269
7-25-2011,118.265465,80.928291,23.683733
7-26-2011,117.823631,81.481995,23.827988
7-27-2011,115.41111,81.49054,23.191555
7-28-2011,115.075294,81.797211,23.522497
7-29-2011,114.288834,83.415764,23.250959
8-1-2011,113.802795,84.257637,23.140638
8-2-2011,110.895409,86.78759,22.741816
8-3-2011,111.496338,86.958534,22.843639
8-4-2011,106.273689,90.052605,22.012037
8-5-2011,106.114594,87.454292,21.791412
8-8-2011,99.204079,90.214996,20.773119
8-9-2011,103.816978,90.488525,21.706551
8-10-2011,99.230583,93.18087,20.535521
8-11-2011,103.684433,88.479927,21.375607
8-12-2011,104.382545,90.232109,21.299234
8-15-2011,106.591797,89.317543,21.647148
8-16-2011,105.68161,90.796234,21.647148
8-17-2011,105.752289,92.385986,21.561758
8-18-2011,101.192406,94.283432,21.066475
8-19-2011,99.539886,95.044144,20.537041
8-22-2011,99.619415,94.80481,20.477268
8-23-2011,102.897942,93.497108,21.109171
8-24-2011,104.347214,90.838913,21.262878
8-25-2011,102.756538,91.821869,20.981083
8-26-2011,104.25,92.727852,21.561758
8-29-2011,107.245735,91.445847,22.065582
8-30-2011,107.528534,92.915901,22.398613
8-31-2011,108.005722,91.479958,22.714565
9-1-2011,106.874596,93.419182,22.381533
9-2-2011,104.143921,96.453979,22.03142
9-6-2011,103.383965,97.457016,21.783779
9-7-2011,106.300186,95.59671,22.202211
9-8-2011,105.195564,96.453979,22.390068
9-9-2011,102.438423,97.482765,21.980181
9-12-2011,103.101181,97.585632,22.108274
9-13-2011,104.046745,96.1968,22.236364
9-14-2011,105.487183,97.011238,22.629169
9-15-2011,107.307579,95.52813,23.047596
9-16-2011,107.942719,96.222542,23.158611
9-19-2011,106.867912,98.057137,23.235468
9-20-2011,106.743546,98.468605,23.039059
9-21-2011,103.59906,101.726326,22.193666
9-22-2011,100.250267,105.549889,21.399509
9-23-2011,100.854279,103.586662,21.399509
9-26-2011,103.25264,101.9235,21.724005
9-27-2011,104.407394,100.363235,21.920412
9-28-2011,102.275528,100.328964,21.843557
9-29-2011,103.08387,101.023361,21.732548
9-30-2011,100.507896,103.560966,21.254341
10-3-2011,97.647652,106.410957,20.94693
10-4-2011,99.788376,105.061569,21.638611
10-5-2011,101.635986,104.30526,22.108274
10-6-2011,103.474716,102.380074,22.49254
10-7-2011,102.781853,101.62368,22.415686
10-10-2011,106.219444,100.188416,23.004906
10-11-2011,106.326065,99.853218,23.056139
10-12-2011,107.258736,98.400673,23.02198
10-13-2011,107.04557,99.380486,23.209845
10-14-2011,108.875374,97.936577,23.286697
10-17-2011,106.796844,99.629723,23.039059
10-18-2011,108.884285,99.010925,23.320854
10-19-2011,107.596275,98.976532,23.167147
10-20-2011,108.067078,98.27179,23.090294
10-21-2011,110.118973,97.231796,23.192764
10-24-2011,111.469139,97.395119,23.218386
10-25-2011,109.301758,99.870415,22.893892
10-26-2011,110.412117,98.125687,22.706024
10-27-2011,114.258316,94.799522,23.269617
10-28-2011,114.231674,95.796532,23.039059
10-31-2011,111.47802,99.595345,22.740181
11-1-2011,108.36908,102.92923,22.193666
11-2-2011,110.136734,101.645325,22.210745
11-3-2011,112.144226,100.249405,22.654787
11-4-2011,111.460251,100.370033,22.415686
11-7-2011,112.153099,101.007683,22.885349
11-8-2011,113.59211,99.715141,23.192764
11-9-2011,109.399475,101.783195,22.372995
11-10-2011,110.429886,100.266594,22.441307
11-11-2011,112.508438,99.654839,22.979282
11-14-2011,111.442482,101.257568,22.851192
11-15-2011,111.993202,101.119682,23.006058
11-16-2011,110.21669,102.041718,22.429617
11-17-2011,108.466774,102.860321,21.973623
11-18-2011,108.351318,102.834457,21.767141
11-21-2011,106.290512,103.446274,21.509031
11-22-2011,105.873032,104.600922,21.32835
11-23-2011,103.536896,105.626358,21.053036
11-25-2011,103.341454,104.092529,20.906778
11-28-2011,106.33493,104.040817,21.397182
11-29-2011,106.636948,103.187782,21.37137
11-30-2011,111.025009,101.576385,22.008041
12-1-2011,111.007248,101.066711,21.749933
12-2-2011,110.909554,102.483414,21.698309
12-5-2011,112.117592,102.276085,22.111282
12-6-2011,112.153099,101.299934,22.076874
12-7-2011,112.570602,101.66275,22.025249
12-8-2011,110.101212,102.932587,21.85317
12-9-2011,111.966599,100.816238,22.111282
12-12-2011,110.332153,101.939186,21.947817
12-13-2011,109.301758,102.889381,22.162903
12-14-2011,108.138107,104.832977,22.016645
12-15-2011,108.528976,104.444267,21.990829
12-16-2011,108.68988,105.662247,22.369389
12-19-2011,107.527786,107.001144,21.965021
12-20-2011,110.781601,104.331978,22.395203
12-21-2011,110.996147,102.880745,22.162903
12-22-2011,111.979446,103.312653,22.205919
12-23-2011,112.980614,102.163788,22.395203
12-27-2011,113.070007,102.649071,22.403805
12-28-2011,111.586121,104.546936,22.214523
12-29-2011,112.739243,104.73761,22.386597
12-30-2011,112.185043,105.075539,22.334976
1-3-2012,113.972847,103.498367,23.031868
1-4-2012,114.151634,102.267784,23.573898
1-5-2012,114.455544,102.085808,23.814798
1-6-2012,114.160568,102.891731,24.184755
1-9-2012,114.437683,102.709755,23.866419
1-10-2012,115.429924,102.536407,23.952452
1-11-2012,115.492493,103.87101,23.849216
